SMILES,Name,pIC50
N#Cc1cccnc1N1CCN(CC/C(=N\O)c2ccccc2)CC1,CHEMBL215670,5
N#Cc1ccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc2c1,CHEMBL4648979,6.835647144
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,CHEMBL1346,4.600000075
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL1909072,8.392544977
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,CHEMBL1201192,8.677780705
NC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,CHEMBL4217986,7.370590401
NC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,CHEMBL3806169,7.259637311
NC1CCc2cc(O)c(O)cc2C1,CHEMBL26736,16.39794001
NC1CCc2cc(O)c(O)cc2[C@H]1c1ccccc1,CHEMBL110362,6
NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,CHEMBL3091687,5.244125144
NCCCCN(C[C@H]1Cc2cccnc2CN1)[C@H]1CCCc2cccnc21,CHEMBL5076569,5
NCCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21,CHEMBL5070958,5.026872146
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,CHEMBL518924,5.387216143
NCCc1c[nH]c2ccc(O)cc12,CHEMBL39,12.52287875
NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,CHEMBL160581,6
NCCc1ccc(O)c(O)c1,CHEMBL59,14.09691001
NCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,CHEMBL565745,5.301029996
NCCn1cc(S(=O)(=O)c2ccccc2)c2cccnc21,CHEMBL576315,5.301029996
NC[C@H](O)c1ccc(O)c(O)c1,CHEMBL1437,13.09691001
Nc1ccc2c(c1)N(CCCCN1CCN(c3cccc4sccc34)CC1)S(=O)(=O)CC2,CHEMBL4751542,7.169989064
Nc1ccc2oc(=O)c(CN3CCCC3)cc2c1,CHEMBL3113644,4.788345599
Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1,CHEMBL40391,5
Nc1cccc(C2CCN(CCNC(=O)C3CCOCC3)CC2)n1,CHEMBL6051037,5
Nc1nc2c(CCN3CCN(c4cccc5sccc45)CC3)cccc2s1,CHEMBL6060077,6.640164518
Nc1nc2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc2s1,CHEMBL5975067,8.224025669
Nc1nc2cc3c(cc2s1)CCN(C(=O)c1ccccc1)CC3,CHEMBL2326475,5
Nc1nc2cc3c(cc2s1)CCN(C1CC1)CC3,CHEMBL2326490,5.346787486
Nc1nc2cc3c(cc2s1)CCN(CC(F)(F)F)CC3,CHEMBL2326491,4.522878745
Nc1nc2cc3c(cc2s1)CCN(CCO)CC3,CHEMBL2326474,5
Nc1nc2cc3c(cc2s1)CCN(Cc1ccc(F)cc1)CC3,CHEMBL2326477,6.22184875
Nc1nc2cc3c(cc2s1)CCN(Cc1cccc(F)c1)CC3,CHEMBL2326478,6.397940009
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,CHEMBL2326476,5.537602002
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccn1)CC3,CHEMBL2326483,5.096910013
Nc1nc2cc3c(cc2s1)CCN(Cc1cccnc1)CC3,CHEMBL2326484,5.769551079
Nc1nc2cc3c(cc2s1)CCN(Cc1ccncc1)CC3,CHEMBL2326485,5.346787486
Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,CHEMBL2326470,5.823908741
Nc1nc2cc3c(cc2s1)CCN(Cc1cnco1)CC3,CHEMBL2326468,5.602059991
Nc1nc2cc3c(cc2s1)CCN(Cc1cscn1)CC3,CHEMBL2326469,5.920818754
Nc1nc2cc3c(cc2s1)CCN(Cc1ncon1)CC3,CHEMBL2326471,5
Nc1nc2cc3c(cc2s1)CCNCC3,CHEMBL2326487,5.119186408
Nc1nc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,CHEMBL6045510,8.696803943
Nc1nc2cccc(CCN3CCN(c4cccc5sccc45)CC3)c2s1,CHEMBL5792875,8.220403509
Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,CHEMBL1278088,6.259637311
O/N=C(/CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,CHEMBL211415,5
O/N=C(/CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,CHEMBL213518,5
O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,CHEMBL385350,5
O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,CHEMBL385230,5
O/N=C(/CCN1CCN(c2ncccn2)CC1)c1ccccc1,CHEMBL212804,5
O/N=C(/CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,CHEMBL209472,5
O/N=C(\CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,CHEMBL209447,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,CHEMBL214343,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,CHEMBL384529,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,CHEMBL212902,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1F,CHEMBL214190,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,CHEMBL212189,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,CHEMBL212188,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,CHEMBL214314,5
O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,CHEMBL214954,5
O/N=C(\CCN1CCN(c2ncccn2)CC1)c1ccccc1,CHEMBL211972,5
O/N=C(\CCN1CCN(c2nccs2)CC1)c1ccccc1,CHEMBL212545,5
O/N=C(\CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,CHEMBL378427,5
O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,CHEMBL3287403,8.42010213
O=C(/C=C/c1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL112457,5
O=C(/C=C/c1ccccc1)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL116233,5.327902142
O=C(C#Cc1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL112170,5.823908741
O=C(C#Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL113449,5.602059991
O=C(CCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016626,7.060231225
O=C(CCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016627,7.634137785
O=C(CCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016628,7.353253287
O=C(CCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016629,5.955562162
O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016630,4.964266362
O=C(CCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016631,5.108951468
O=C(CCCCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL2016632,5
O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL4293999,8.044793462
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CHEMBL1108,8.61852391
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,7.008189394
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,CHEMBL267930,9.009513149
O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,CHEMBL261019,5.180456064
O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)N1C=CN(C2CCCCC2)C(=O)C1,CHEMBL5280677,6.959991364
O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)N1C=CN(Cc2ccccc2)C(=O)C1,CHEMBL5266395,5.860001342
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2ccccc21,CHEMBL69584,6.161150909
O=C(CN1CCN(c2ccc(Cl)cn2)CC1)Nc1cccnc1,CHEMBL4591118,4.062396862
O=C(CN1CCN(c2ccc(Cl)cn2)CC1)Nc1cncnc1,CHEMBL4456754,4.13956616
O=C(CN1CCN(c2ccccn2)CC1)Nc1cccnc1,CHEMBL4592753,4
O=C(CN1CCN(c2ccccn2)CC1)Nc1cncnc1,CHEMBL4453069,4.025695602
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3cc(F)ccc3F)CC2)C1,CHEMBL1092921,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3)CC2)C1,CHEMBL1092929,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3Cl)CC2)C1,CHEMBL1088874,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3F)CC2)C1,CHEMBL1089881,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3cc(F)ccc3F)CC2)C1,CHEMBL1089793,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3)CC2)C1,CHEMBL1093469,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3Cl)CC2)C1,CHEMBL1092238,5
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3F)CC2)C1,CHEMBL1093802,5
O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2cc(Br)c(Br)cc21)NC1CCCCC1,CHEMBL5275349,5.420000453
O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2cc(Br)c(Br)cc21)NCc1ccccc1,CHEMBL5278601,8.659952682
O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21)NC1CCCCC1,CHEMBL5280979,5.039999924
O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21)NCc1ccccc1,CHEMBL5288557,4.869999962
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,CHEMBL366904,6.954677021
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,CHEMBL175734,6.595166283
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,CHEMBL244562,7.387216143
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,CHEMBL244774,7.640164518
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL180010,7.092051478
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,CHEMBL180060,6.790484985
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,CHEMBL195057,8.081445469
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,CHEMBL194493,7.860120914
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,CHEMBL71327,7.793174124
O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,CHEMBL71865,8.125518182
O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,CHEMBL4212622,7.271646218
O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,CHEMBL4202871,7.185752404
O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,CHEMBL4210128,7.286509457
O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,CHEMBL4217039,7.37161107
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL390253,7.054039296
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,CHEMBL1627305,5.356547324
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL244990,7.801342913
O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,CHEMBL3597636,6.142667504
O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cn2ccccc2n1,CHEMBL3322995,7.22184875
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,CHEMBL68740,6.248412995
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,CHEMBL139926,6.928117993
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,CHEMBL59725,7.023650021
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL69451,7.036212173
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,CHEMBL302374,7.256490235
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,CHEMBL300780,5.89279003
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,CHEMBL301242,7.600326279
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn2ccccc2n1,CHEMBL3322994,7.309508582
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,CHEMBL262724,7.115204636
O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cc2ccccc2[nH]1,CHEMBL3597643,7.060480747
O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,CHEMBL3597635,7.537602002
O=C(NCCCCN1CCN(c2ccnc3ccccc23)CC1)c1cn2ccccc2n1,CHEMBL3322998,6.793174124
O=C(NCCCCN1CCN(c2ncnc3ccccc23)CC1)c1cn2ccccc2n1,CHEMBL3323003,6.605548319
O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCC(F)(F)CC1,CHEMBL6030256,6.447331784
O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCCOC1,CHEMBL5962159,5.772627558
O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCOCC1,CHEMBL5871654,5
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCC(F)(F)CC1,CHEMBL5798159,5.941573976
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCCO1,CHEMBL5769381,5.477947199
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCCOC1,CHEMBL5766436,5
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCOC1,CHEMBL6003636,5
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCOCC1,CHEMBL6051413,5
O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)[C@H]1C[C@@H]2CC[C@H]1O2,CHEMBL5947240,5.663540266
O=C(NCCN1CCC(c2cccc(C(F)F)n2)CC1)C1CCOCC1,CHEMBL5917824,5
O=C(NCCN1CCC(c2cccc(F)n2)CC1)C1CCOCC1,CHEMBL5951076,5
O=C(NCCN1CCC(c2cccc(OC(F)(F)F)n2)CC1)C1CCOCC1,CHEMBL5950738,5.606951534
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,CHEMBL245621,8.15490196
O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)C(F)C1)c1ccc(F)c(F)c1,CHEMBL3357315,5
O=C(NC[C@@H]1CCCN1CCc1ccccc1)C1CCCCC1,CHEMBL82884,6
O=C(NC[C@@H]1CCCN1CCc1ccccc1)c1ccccc1,CHEMBL147279,6
O=C(NC[C@@H]1CCN2CCC[C@@H]12)c1cc(Cl)cn2ccnc12,CHEMBL202434,5
O=C(NC[C@H]1CCCN1CCc1ccccc1)C1CCCCC1,CHEMBL82652,6
O=C(NC[C@H]1CCCN1CCc1ccccc1)c1ccccc1,CHEMBL147226,6
O=C(NC[C@H]1C[C@@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL231156,6.172630727
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,CHEMBL3946995,7.211478113
O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL4563408,5
O=C(Nc1ccc(Oc2cccnc2)nc1)c1c[nH]c2ccccc12,CHEMBL479952,5
O=C(Nc1ccc(Oc2cccnc2Cl)nc1)c1c[nH]c2ccccc12,CHEMBL516452,5
O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,CHEMBL503468,6.15490196
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,CHEMBL487788,5.958607315
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,CHEMBL487986,5
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4ccc(F)cc43)CC2)CC1,CHEMBL487985,5.721246399
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL325516,5.581698709
O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1[nH]nc2ccccc12,CHEMBL201878,5
O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1c[nH]c2ccccc12,CHEMBL201946,5
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Br)cc2)CC1,CHEMBL4581907,4
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Cl)cc2)CC1,CHEMBL4574586,4.301029996
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(F)cc2)CC1,CHEMBL4456795,5.013228266
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(OC(F)(F)F)cc2)CC1,CHEMBL4471346,4
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3[nH]ccc3c2)CC1,CHEMBL4550539,6.356547324
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3c(c2)OCO3)CC1,CHEMBL4578060,4.301029996
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3cc[nH]c3c2)CC1,CHEMBL5953233,6.356547324
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccccc2)CC1,CHEMBL4574338,6.271646218
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccccn2)CC1,CHEMBL4522768,4
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccncc2)CC1,CHEMBL4585651,4
O=C(c1cc2ccccc2s1)N1CCN(CCOc2cccnc2)CC1,CHEMBL4470996,5.677780705
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CHEMBL81,5.930331903
O=C(c1ccc[nH]1)N1CCN(CCOc2cccnc2)CC1,CHEMBL4525545,4
O=C(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,CHEMBL4749144,6.806875402
O=C(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)CC1CC1,CHEMBL4751911,7.966576245
O=C(c1ccccc1)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1COC1,CHEMBL4800286,5.726304412
O=C(c1ccccc1)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)CC1CC1,CHEMBL4777207,6.337998121
O=C1C2CC(O)C(O)CC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4280084,8.026872146
O=C1C2CC=CCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4287980,8.070581074
O=C1C2CCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4291387,7.886056648
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4283546,8.366531544
O=C1CC(c2ccc(F)cc2)Oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc(O)c21,CHEMBL5901723,7.057000407
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4294617,7.612610174
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,CHEMBL49,6.490797478
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2C1,CHEMBL11425,7.169989064
O=C1CC2(CCCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4295055,7.958607315
O=C1CCc2cc(CCCCN3CCC(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5753450,7.005243055
O=C1CCc2cc(CCCCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,CHEMBL5851827,9.161150909
O=C1CCc2cc(CCCCN3CCN(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5890339,7.621602099
O=C1CCc2cc(CCN3CCC(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5832082,7.906578315
O=C1CCc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,CHEMBL5900385,8.406049705
O=C1CCc2cc(Cl)c(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5985170,7.090443971
O=C1CCc2ccc(C(O)CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5925148,8.342944147
O=C1CCc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5850619,8.665546249
O=C1CCc2ccc(CCN3CCC(c4cccc5sccc45)CC3)cc2N1,CHEMBL5885759,8.050609993
O=C1CCc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2N1,CHEMBL6007113,8.274088368
O=C1CCc2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2N1,CHEMBL5988023,8.79832982
O=C1CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5771063,8.265600257
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL1112,7.795405267
O=C1COc2c(F)cc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL6018186,8.158890916
O=C1COc2c(F)cc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5742054,7.099086932
O=C1COc2cc(F)c(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5836244,7.209714836
O=C1COc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5762563,7.519993057
O=C1COc2ccc(CCN3CCC(c4cccc5sccc45)CC3)cc2N1,CHEMBL5909924,8.166852888
O=C1COc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2N1,CHEMBL5766708,7.341035157
O=C1COc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5839359,7.465973894
O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL5095172,8.707743929
O=C1COc2ccccc2N1CCCCN1CCN(c2cccc3sccc23)CC1,CHEMBL4741908,6.665546249
O=C1CSc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,CHEMBL5830827,7.032920266
O=C1Cc2c(CCN3CCN(c4cccc5sccc45)CC3)cccc2N1,CHEMBL5849312,7.156144577
O=C1Cc2cc(C(O)CN3CCN(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5757494,6.716698771
O=C1Cc2cc(CCCCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,CHEMBL5923077,8.804100348
O=C1Cc2cc(CCCCN3CCN(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5787863,7.55129368
O=C1Cc2cc(CCN3CCC(c4cccc5sccc45)CC3)c(Cl)cc2N1,CHEMBL5807174,7.284832642
O=C1Cc2cc(CCN3CCC(c4cccc5sccc45)CC3)ccc2N1,CHEMBL6048629,7.962573502
O=C1Cc2cc(CCN3CCN(c4cc(F)cc5sccc45)CC3)ccc2N1,CHEMBL5774536,7.962573502
O=C1Cc2cc(CCN3CCN(c4cccc5c4CCS5)CC3)c(Cl)cc2N1,CHEMBL5949626,7.244887734
O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,CHEMBL54786,7.356547324
O=C1Cc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)c(Cl)cc2N1,CHEMBL5858241,7.214670165
O=C1Cc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,CHEMBL5945545,8.596022036
O=C1Cc2cc(CCN3CCN(c4cccc5sccc45)CC3)c(Cl)cc2N1,CHEMBL5995642,7.88941029
O=C1Cc2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc2N1,CHEMBL5984307,8.054039296
